Exp,ID,Block,trial,trial_type,cueLoc,stimLoc,locDist,FixDur,SOA,CTI,stim,response,correct,RTms,prolific_id,xPixels,yPixels,dpi
SaccadeExp7_font12,17653,Pro,90,exp,3,3,same,600,300,50,P,P,TRUE,444.124000000069,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Pro,91,exp,2,2,same,200,650,400,R,R,TRUE,434.956000000006,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Pro,92,exp,3,3,same,1400,300,50,R,R,TRUE,434.095000095433,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Pro,93,exp,3,3,same,1800,650,400,B,B,TRUE,443.092000143137,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Pro,94,exp,1,1,same,1800,650,400,B,B,TRUE,292.754999952391,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Pro,95,exp,3,3,same,200,300,50,P,B,FALSE,869.710000095423,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Pro,96,exp,4,4,same,1000,300,50,B,B,TRUE,457.508999952348,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Pro,97,exp,2,2,same,600,650,400,P,P,TRUE,320.624000000069,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Pro,98,exp,1,1,same,600,650,400,R,R,TRUE,399.180000095395,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Pro,99,exp,2,2,same,1000,650,400,B,B,TRUE,439.171000000089,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Pro,100,exp,3,3,same,200,300,50,R,R,TRUE,475.944999952335,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Pro,101,exp,3,3,same,1000,650,400,R,R,TRUE,563.029999952298,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Pro,102,exp,2,2,same,1000,650,400,P,P,TRUE,383.672999952221,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Pro,103,exp,4,4,same,200,650,400,R,R,TRUE,505.653000095394,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Pro,104,exp,1,1,same,200,300,50,R,R,TRUE,560.126000143122,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Pro,105,exp,2,2,same,600,300,50,B,B,TRUE,461.194000095362,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Pro,106,exp,1,1,same,200,300,50,B,B,TRUE,426.742000047583,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Pro,107,exp,2,2,same,1400,300,50,B,B,TRUE,332.286999952281,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Pro,108,exp,1,1,same,1400,300,50,R,R,TRUE,463.976000095252,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Pro,109,exp,2,2,same,600,300,50,P,P,TRUE,784.807000095258,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Pro,110,exp,2,2,same,200,300,50,B,B,TRUE,472.380000143079,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Pro,111,exp,4,4,same,1400,650,400,B,B,TRUE,486.950000047684,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Pro,112,exp,3,3,same,600,650,400,R,R,TRUE,373.729000095278,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Pro,113,exp,3,3,same,1000,300,50,P,P,TRUE,390.930999952368,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Pro,114,exp,2,2,same,1000,300,50,R,R,TRUE,484.388000047766,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Pro,115,exp,4,4,same,1000,300,50,P,P,TRUE,434.763000142993,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Pro,116,exp,4,4,same,1400,650,400,P,P,TRUE,282.915000000037,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Pro,117,exp,3,3,same,1000,650,400,P,P,TRUE,294.310999952257,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Pro,118,exp,4,4,same,1400,300,50,B,B,TRUE,412.332000047667,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Pro,119,exp,4,4,same,1800,650,400,P,P,TRUE,346.8020001431,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Pro,120,exp,4,4,same,1800,300,50,R,R,TRUE,514.176000142936,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,1,exp,5,3,close,1800,300,50,R,R,TRUE,583.565000047674,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,2,exp,5,3,close,200,300,50,R,R,TRUE,1091.31000009528,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,3,exp,5,1,close,200,650,400,B,R,FALSE,853.672000142979,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,4,exp,5,3,close,600,650,400,R,R,TRUE,601.265000047628,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,5,exp,5,1,close,1000,300,50,B,R,FALSE,1150.50900014304,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,6,exp,5,4,close,600,300,50,R,R,TRUE,982.651999952272,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,7,exp,5,1,close,200,300,50,R,R,TRUE,739.53200004762,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,8,exp,5,4,close,1800,300,50,R,R,TRUE,738.522999952314,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,9,exp,5,1,close,1800,300,50,P,P,TRUE,702.271999952383,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,10,exp,5,1,close,1800,650,400,B,B,TRUE,705.371000047773,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,11,exp,5,2,close,200,650,400,R,R,TRUE,927.854999952251,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,12,exp,5,3,close,1800,650,400,B,B,TRUE,494.3899999524,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,13,exp,5,4,close,200,650,400,P,P,TRUE,755.66700014309,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,14,exp,5,3,close,1400,650,400,B,B,TRUE,518.651000095299,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,15,exp,5,3,close,600,300,50,P,P,TRUE,732.101000047754,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,16,exp,5,1,close,1400,650,400,P,P,TRUE,552.868000047747,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,17,exp,5,4,close,600,650,400,R,R,TRUE,686.944999952335,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,18,exp,5,2,close,600,650,400,R,R,TRUE,506.466000047745,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,19,exp,5,2,close,200,650,400,P,P,TRUE,495.769000047585,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,20,exp,5,1,close,1400,650,400,B,B,TRUE,717.871000143001,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,21,exp,5,2,close,600,300,50,P,P,TRUE,693.77599995234,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,22,exp,5,4,close,1800,650,400,P,P,TRUE,470.966000000015,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,23,exp,5,1,close,600,300,50,R,P,FALSE,2417.55499999993,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,24,exp,5,2,close,1800,300,50,R,R,TRUE,798.904000047594,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,25,exp,5,1,close,1000,650,400,R,R,TRUE,878.04200009536,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,26,exp,5,3,close,200,650,400,B,B,TRUE,579.732999952277,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,27,exp,5,3,close,200,650,400,P,P,TRUE,420.202000047779,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,28,exp,5,3,close,600,300,50,B,P,FALSE,846.101000000024,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,29,exp,5,2,close,600,650,400,P,P,TRUE,485.679000142962,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,30,exp,5,1,close,1800,650,400,P,P,TRUE,560.694999952335,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,31,exp,5,3,close,1000,300,50,R,P,FALSE,777.979999952251,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,32,exp,5,2,close,200,300,50,B,P,FALSE,1163.99400014314,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,33,exp,5,1,close,600,650,400,R,R,TRUE,653.244999952381,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,34,exp,5,2,close,600,300,50,R,R,TRUE,807.934999952326,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,35,exp,5,1,close,1000,650,400,P,B,FALSE,1551.33699995233,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,36,exp,5,4,close,1800,300,50,P,R,FALSE,2173.35400014301,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,37,exp,5,2,close,1000,300,50,B,P,FALSE,782.584000047762,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,38,exp,5,3,close,1800,300,50,P,P,TRUE,574.68200000003,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,39,exp,5,4,close,1000,300,50,B,R,FALSE,742.710000047693,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,40,exp,5,1,close,1800,300,50,B,P,FALSE,710.938000047579,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,41,exp,5,1,close,600,300,50,B,P,FALSE,768.680000095395,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,42,exp,5,3,close,1400,300,50,R,R,TRUE,687.836999952327,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,43,exp,5,2,close,1400,650,400,R,R,TRUE,685.721000095364,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,44,exp,5,4,close,1400,300,50,P,P,TRUE,892.639000047697,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,45,exp,5,3,close,1400,650,400,P,P,TRUE,488.477000143146,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,46,exp,5,4,close,1800,300,50,B,R,FALSE,657.618999952218,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,47,exp,5,1,close,1000,300,50,P,P,TRUE,604.296000047587,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,48,exp,5,2,close,600,300,50,B,R,FALSE,871.253999952227,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,49,exp,5,1,close,1400,300,50,P,R,FALSE,940.972000143025,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,50,exp,5,4,close,200,300,50,B,P,FALSE,779.770000095479,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,51,exp,5,2,close,1000,650,400,P,P,TRUE,418.962999952259,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,52,exp,5,1,close,600,300,50,P,P,TRUE,666.374000143027,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,53,exp,5,3,close,1400,300,50,B,B,TRUE,596.13599999994,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,54,exp,5,4,close,1000,650,400,P,P,TRUE,441.24999995227,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,55,exp,5,3,close,1000,650,400,P,P,TRUE,366.597999999998,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,56,exp,5,3,close,1000,650,400,B,B,TRUE,391.680999952368,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,57,exp,5,1,close,600,650,400,P,P,TRUE,624.211000095354,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,58,exp,5,2,close,1800,300,50,P,P,TRUE,526.077000047779,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,59,exp,5,2,close,1000,300,50,R,P,FALSE,1015.85899995221,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,60,exp,5,1,close,1800,650,400,R,R,TRUE,1120.3870000476,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,61,exp,5,4,close,200,300,50,P,P,TRUE,2146.48099995242,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,62,exp,5,1,close,200,300,50,B,R,FALSE,992.56799999997,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,63,exp,5,4,close,1000,650,400,R,R,TRUE,668.318999999901,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,64,exp,5,4,close,600,300,50,P,P,TRUE,804.358999999939,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,65,exp,5,2,close,200,300,50,P,P,TRUE,613.335000143154,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,66,exp,5,4,close,200,650,400,R,R,TRUE,417.01099999994,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,67,exp,5,4,close,1400,650,400,B,B,TRUE,434.790000000037,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,68,exp,5,1,close,1400,650,400,R,R,TRUE,11098.2489999523,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,69,exp,5,1,close,600,650,400,B,B,TRUE,1557.57500000019,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,70,exp,5,4,close,1800,650,400,R,R,TRUE,454.670999952126,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,71,exp,5,3,close,600,300,50,R,P,FALSE,814.295000142884,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,72,exp,5,3,close,1400,650,400,R,R,TRUE,464.925000047777,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,73,exp,5,4,close,1000,300,50,P,P,TRUE,828.447000095155,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,74,exp,5,4,close,1800,650,400,B,B,TRUE,440.110000142828,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,75,exp,5,4,close,1400,300,50,B,P,FALSE,1076.5530000953,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,76,exp,5,3,close,600,650,400,B,B,TRUE,383.856999952346,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,77,exp,5,4,close,1400,300,50,R,R,TRUE,648.046999999788,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,78,exp,5,3,close,1800,650,400,R,R,TRUE,413.908000143245,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,79,exp,5,4,close,200,650,400,B,B,TRUE,399.30700000003,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,80,exp,5,2,close,1800,300,50,B,R,FALSE,1388.35699999984,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,81,exp,5,1,close,1000,300,50,R,B,FALSE,858.559000095353,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,82,exp,5,4,close,600,650,400,P,P,TRUE,431.882000047714,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,83,exp,5,4,close,600,650,400,B,B,TRUE,334.334000143223,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,84,exp,5,2,close,1400,650,400,B,B,TRUE,813.816999999806,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,85,exp,5,2,close,600,650,400,B,B,TRUE,548.470999952406,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,86,exp,5,4,close,200,300,50,R,R,TRUE,666.669000047725,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,87,exp,5,2,close,200,300,50,R,R,TRUE,696.638000143226,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,88,exp,5,1,close,200,650,400,P,P,TRUE,499.857000143267,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,89,exp,5,4,close,1000,300,50,R,R,TRUE,527.561000095215,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,90,exp,5,3,close,1800,650,400,P,P,TRUE,413.296000047587,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,91,exp,5,4,close,1400,650,400,R,R,TRUE,430.537000000011,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,92,exp,5,1,close,200,300,50,P,P,TRUE,655.938000095543,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,93,exp,5,1,close,1400,300,50,B,P,FALSE,608.762999952305,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,94,exp,5,4,close,1000,650,400,B,P,FALSE,1971.50400000019,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,95,exp,5,3,close,1400,300,50,P,P,TRUE,686.943000095431,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,96,exp,5,3,close,200,300,50,B,P,FALSE,829.774000047706,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,97,exp,5,2,close,1400,650,400,P,P,TRUE,510.73900009552,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,98,exp,5,2,close,1400,300,50,P,P,TRUE,553.307000142988,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,99,exp,5,2,close,1800,650,400,B,B,TRUE,390.4280000953,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,100,exp,5,2,close,1800,650,400,R,R,TRUE,363.895000142977,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,101,exp,5,2,close,1400,300,50,R,P,FALSE,804.655999999959,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,102,exp,5,2,close,1800,650,400,P,P,TRUE,380.696000095457,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,103,exp,5,2,close,200,650,400,B,B,TRUE,406.603000000119,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,104,exp,5,3,close,200,300,50,P,P,TRUE,537.125000047497,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,105,exp,5,3,close,1000,300,50,P,P,TRUE,425.797999952454,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,106,exp,5,4,close,1400,650,400,P,P,TRUE,345.612000047695,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,107,exp,5,2,close,1400,300,50,B,P,FALSE,1480.15000004787,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,108,exp,5,3,close,1000,650,400,R,R,TRUE,432.436000047717,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,109,exp,5,2,close,1000,650,400,R,B,FALSE,1332.24000004772,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,110,exp,5,2,close,1000,300,50,P,P,TRUE,498.598000000231,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,111,exp,5,1,close,1400,300,50,R,P,FALSE,850.734000047669,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,112,exp,5,3,close,1000,300,50,B,P,FALSE,695.948000047822,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,113,exp,5,3,close,1800,300,50,B,B,TRUE,668.284000047483,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,114,exp,5,1,close,1000,650,400,B,B,TRUE,447.904999952298,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,115,exp,5,3,close,600,650,400,P,B,FALSE,1014.82100009546,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,116,exp,5,1,close,200,650,400,R,B,FALSE,686.589000000153,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,117,exp,5,4,close,600,300,50,B,R,FALSE,1210.77000014298,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,118,exp,5,1,close,1800,300,50,R,R,TRUE,797.558000047691,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,119,exp,5,3,close,200,650,400,R,R,TRUE,474.771000000183,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Colour,120,exp,5,2,close,1000,650,400,B,B,TRUE,415.714000143111,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Anti,1,exp,1,2,opposite,1400,650,400,P,P,TRUE,258.296000143047,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Anti,2,exp,2,1,opposite,600,300,50,P,R,FALSE,1683.74199995212,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Anti,3,exp,2,1,opposite,600,650,400,P,P,TRUE,322.585999952164,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Anti,4,exp,2,1,opposite,600,650,400,B,B,TRUE,304.610000142828,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Anti,5,exp,1,2,opposite,1800,650,400,R,B,FALSE,324.871000143234,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Anti,6,exp,3,4,opposite,1400,300,50,R,R,TRUE,575.780999999959,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Anti,7,exp,4,3,opposite,600,650,400,P,P,TRUE,565.742000143044,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Anti,8,exp,3,4,opposite,1400,300,50,B,B,TRUE,532.166000095196,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Anti,9,exp,3,4,opposite,1400,650,400,B,B,TRUE,457.388000047766,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Anti,10,exp,3,4,opposite,1800,300,50,P,P,TRUE,717.571000142954,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Anti,11,exp,4,3,opposite,1400,300,50,R,R,TRUE,425.581000095233,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Anti,12,exp,1,2,opposite,1400,300,50,P,B,FALSE,1059.57600014284,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Anti,13,exp,1,2,opposite,1000,650,400,B,B,TRUE,370.961999952327,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Anti,14,exp,3,4,opposite,600,650,400,B,B,TRUE,312.66499995254,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Anti,15,exp,1,2,opposite,1000,300,50,R,R,TRUE,514.810000143014,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Anti,16,exp,1,2,opposite,200,650,400,R,R,TRUE,345.733000095468,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Anti,17,exp,3,4,opposite,1000,300,50,P,P,TRUE,379.03999995254,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Anti,18,exp,1,2,opposite,200,300,50,P,P,TRUE,563.992000047583,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Anti,19,exp,3,4,opposite,1800,650,400,R,R,TRUE,355.944999999832,5ed4b9f9e227c848a25cbee5,1280,680,1.5
SaccadeExp7_font12,17653,Anti,20,exp,1,2,opposite,1400,650,400,R,R,TRUE,417.276000047568,5ed4b9f9e227c848a25cbee5,1280,680,1.5
