Exp,ID,Block,trial,trial_type,cueLoc,stimLoc,locDist,FixDur,SOA,CTI,stim,response,correct,RTms,prolific_id,xPixels,yPixels,dpi
SaccadeExp7_font16,17711,No,37,exp,5,4,close,1000,300,50,P,P,TRUE,396.148999999976,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,38,exp,5,1,close,1000,650,400,P,P,TRUE,329.482999998494,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,39,exp,5,1,close,1400,650,400,P,P,TRUE,312.252000001492,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,40,exp,5,1,close,1800,300,50,R,R,TRUE,358.619000002975,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,41,exp,5,2,close,1000,300,50,P,P,TRUE,354.931999999972,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,42,exp,5,1,close,200,650,400,R,R,TRUE,513.292000001471,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,43,exp,5,4,close,1000,300,50,B,B,TRUE,423.848000001512,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,44,exp,5,3,close,1400,650,400,P,P,TRUE,386.912000001466,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,45,exp,5,1,close,600,650,400,R,R,TRUE,351.732999998494,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,46,exp,5,2,close,1400,650,400,P,P,TRUE,366.333000002953,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,47,exp,5,3,close,1400,650,400,B,B,TRUE,458.917000000016,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,48,exp,5,1,close,1800,650,400,B,B,TRUE,451.936999999976,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,49,exp,5,2,close,1800,300,50,B,B,TRUE,395.770000002987,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,50,exp,5,4,close,1000,650,400,B,B,TRUE,376.953999998514,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,51,exp,5,2,close,1400,650,400,B,B,TRUE,437.951000004483,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,52,exp,5,2,close,1800,300,50,P,P,TRUE,413.799000004481,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,53,exp,5,1,close,1400,650,400,B,B,TRUE,505.47500000149,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,54,exp,5,3,close,1400,650,400,R,R,TRUE,449.476000002993,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,55,exp,5,4,close,1400,300,50,P,P,TRUE,328.709000001487,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,56,exp,5,2,close,200,650,400,P,P,TRUE,297.264000002993,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,57,exp,5,2,close,200,300,50,P,P,TRUE,328.649000004458,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,58,exp,5,2,close,1800,650,400,R,R,TRUE,391.776000002981,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,59,exp,5,1,close,1400,300,50,B,B,TRUE,433.92700000148,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,60,exp,5,3,close,1000,300,50,R,R,TRUE,458.872999998508,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,61,exp,5,4,close,1000,300,50,R,R,TRUE,433.539000002958,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,62,exp,5,1,close,200,650,400,B,B,TRUE,396.694999998494,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,63,exp,5,3,close,200,650,400,P,P,TRUE,282.546000001486,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,64,exp,5,3,close,1400,300,50,B,B,TRUE,361.441000001505,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,65,exp,5,3,close,1000,300,50,P,P,TRUE,293.767999999982,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,66,exp,5,2,close,600,650,400,P,P,TRUE,359.274000003003,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,67,exp,5,4,close,600,650,400,R,R,TRUE,373.53399999853,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,68,exp,5,2,close,200,650,400,B,B,TRUE,387.837999998534,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,69,exp,5,4,close,1400,650,400,B,B,TRUE,400.306999999972,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,70,exp,5,4,close,1400,650,400,R,R,TRUE,444.040000001492,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,71,exp,5,2,close,600,300,50,R,R,TRUE,389.637999999977,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,72,exp,5,3,close,600,300,50,B,B,TRUE,401.539000002958,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,73,exp,5,1,close,1000,300,50,B,B,TRUE,428.178000000014,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,74,exp,5,3,close,1800,650,400,R,R,TRUE,406.40300000296,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,75,exp,5,4,close,1800,300,50,R,R,TRUE,383.766999998537,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,76,exp,5,4,close,200,300,50,R,R,TRUE,363.718999999983,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,77,exp,5,3,close,1800,650,400,B,B,TRUE,617.344000001496,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,78,exp,5,3,close,1400,300,50,R,R,TRUE,378.408999999985,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,79,exp,5,4,close,600,300,50,R,R,TRUE,342.566999998526,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,80,exp,5,3,close,1000,300,50,B,B,TRUE,643.63400000002,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,81,exp,5,3,close,600,650,400,P,P,TRUE,391.222999998485,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,82,exp,5,1,close,1400,300,50,P,P,TRUE,353.636999998533,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,83,exp,5,1,close,1800,300,50,B,B,TRUE,557.599999998522,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,84,exp,5,4,close,600,650,400,P,P,TRUE,371.395000004442,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,85,exp,5,1,close,1400,300,50,R,R,TRUE,415.614000001515,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,86,exp,5,3,close,200,300,50,B,B,TRUE,457.565999998536,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,87,exp,5,3,close,1800,300,50,B,B,TRUE,417.328000001493,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,88,exp,5,2,close,200,300,50,B,B,TRUE,347.673000004492,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,89,exp,5,3,close,1000,650,400,R,R,TRUE,475.11099999852,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,90,exp,5,3,close,1800,300,50,P,P,TRUE,369.534000001498,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,91,exp,5,1,close,200,300,50,B,B,TRUE,366.063000004448,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,92,exp,5,2,close,600,650,400,R,R,TRUE,428.038000001514,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,93,exp,5,4,close,1800,650,400,R,R,TRUE,358.726000001479,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,94,exp,5,3,close,200,650,400,B,B,TRUE,406.215000000026,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,95,exp,5,2,close,1400,300,50,R,R,TRUE,303.756999999983,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,96,exp,5,4,close,600,650,400,B,B,TRUE,672.833999998518,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,97,exp,5,2,close,1400,300,50,P,P,TRUE,335.291000002995,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,98,exp,5,4,close,1000,650,400,P,P,TRUE,382.778999998525,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,99,exp,5,2,close,1800,300,50,R,R,TRUE,472.863000001467,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,100,exp,5,1,close,200,650,400,P,P,TRUE,323.301000004518,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,101,exp,5,3,close,200,300,50,R,R,TRUE,321.724000004469,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,102,exp,5,4,close,200,650,400,B,B,TRUE,449.841000001528,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,103,exp,5,1,close,200,300,50,R,R,TRUE,315.256000001449,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,104,exp,5,1,close,1000,650,400,B,B,TRUE,410.1860000015,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,105,exp,5,3,close,1400,300,50,P,P,TRUE,323.793000002974,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,106,exp,5,1,close,600,650,400,B,B,TRUE,660.437999998452,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,107,exp,5,2,close,200,650,400,R,R,TRUE,470.860000001499,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,108,exp,5,3,close,1000,650,400,P,P,TRUE,304.176000001491,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,109,exp,5,2,close,1000,650,400,P,P,TRUE,304.177000004449,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,110,exp,5,4,close,1800,300,50,P,P,TRUE,316.915000002948,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,111,exp,5,4,close,1400,300,50,R,R,TRUE,346.917000000016,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,112,exp,5,2,close,1400,300,50,B,B,TRUE,583.633999998565,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,113,exp,5,2,close,200,300,50,R,R,TRUE,379.54300000146,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,114,exp,5,1,close,600,300,50,P,P,TRUE,295.774000001489,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,115,exp,5,1,close,1800,650,400,P,P,TRUE,375.936000003014,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,116,exp,5,1,close,600,300,50,B,B,TRUE,467.783000004478,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,117,exp,5,1,close,1000,650,400,R,R,TRUE,381.022000004421,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,118,exp,5,1,close,600,300,50,R,R,TRUE,409.873000004445,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,119,exp,5,4,close,1000,650,400,R,R,TRUE,421.493000004441,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,No,120,exp,5,3,close,600,300,50,R,R,TRUE,335.68200000294,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,1,exp,5,4,close,600,300,50,R,P,FALSE,1199.77800000005,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,2,exp,5,1,close,1000,650,400,R,P,FALSE,1994.81299999845,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,3,exp,5,2,close,200,650,400,P,P,TRUE,710.79299999855,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,4,exp,5,3,close,1000,300,50,B,B,TRUE,1317.20400000154,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,5,exp,5,2,close,1400,300,50,P,P,TRUE,1241.49399999855,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,6,exp,5,3,close,1000,650,400,B,P,FALSE,691.457000000053,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,7,exp,5,2,close,1800,300,50,R,R,TRUE,737.177000002936,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,8,exp,5,2,close,1400,650,400,P,R,FALSE,831.358000004431,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,9,exp,5,3,close,200,650,400,B,B,TRUE,971.033000001451,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,10,exp,5,4,close,1000,300,50,B,B,TRUE,718.630000000005,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,11,exp,5,2,close,1800,300,50,B,R,FALSE,555.113000002922,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,12,exp,5,1,close,1800,650,400,P,P,TRUE,928.163000002969,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,13,exp,5,4,close,200,650,400,B,B,TRUE,647.982000002987,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,14,exp,5,3,close,1400,650,400,R,P,FALSE,570.020000001532,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,15,exp,5,1,close,1000,650,400,B,B,TRUE,960.158000000054,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,16,exp,5,3,close,1800,300,50,B,B,TRUE,978.852000001469,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,17,exp,5,2,close,600,300,50,R,R,TRUE,678.591000002925,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,18,exp,5,2,close,1000,300,50,R,R,TRUE,373.84299999848,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,19,exp,5,1,close,600,650,400,P,P,TRUE,419.829000000027,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,20,exp,5,1,close,200,300,50,R,R,TRUE,686.233000001521,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,21,exp,5,1,close,200,300,50,B,B,TRUE,941.801999998512,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,22,exp,5,3,close,1800,300,50,P,P,TRUE,625.828999998514,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,23,exp,5,1,close,600,650,400,B,B,TRUE,693.513999999966,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,24,exp,5,3,close,1400,650,400,P,P,TRUE,453.778000001446,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,25,exp,5,4,close,600,650,400,R,R,TRUE,815.55700000294,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,26,exp,5,3,close,200,300,50,B,R,FALSE,1498.01800000295,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,27,exp,5,1,close,1000,300,50,P,P,TRUE,584.234999998473,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,28,exp,5,2,close,600,650,400,B,B,TRUE,284.98900000297,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,29,exp,5,3,close,1400,300,50,P,P,TRUE,476.05399999849,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,30,exp,5,4,close,1800,300,50,R,R,TRUE,578.91700000444,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,31,exp,5,4,close,1000,300,50,R,R,TRUE,1526.77399999998,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,32,exp,5,2,close,200,300,50,B,B,TRUE,1668.13099999854,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,33,exp,5,1,close,1400,650,400,B,B,TRUE,508.13900000148,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,34,exp,5,3,close,200,300,50,R,R,TRUE,1218.70700000448,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,35,exp,5,4,close,1800,300,50,B,B,TRUE,811.801999998512,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,36,exp,5,2,close,1000,650,400,R,R,TRUE,678.82500000298,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,37,exp,5,4,close,200,300,50,B,B,TRUE,839.190000004484,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,38,exp,5,2,close,1400,650,400,R,P,FALSE,1569.26100000145,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,39,exp,5,3,close,1800,650,400,P,P,TRUE,748.741000004462,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,40,exp,5,1,close,200,650,400,R,R,TRUE,492.126000001444,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,41,exp,5,1,close,1800,300,50,B,B,TRUE,657.873999999953,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,42,exp,5,1,close,1800,300,50,R,R,TRUE,673.492000002996,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,43,exp,5,1,close,1000,650,400,P,R,FALSE,834.563000001479,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,44,exp,5,2,close,1800,300,50,P,R,FALSE,1226.84299999848,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,45,exp,5,4,close,200,650,400,R,B,FALSE,1094.30600000301,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,46,exp,5,3,close,600,650,400,P,P,TRUE,358.988000001526,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,47,exp,5,4,close,1400,650,400,R,R,TRUE,1172.03700000443,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,48,exp,5,4,close,200,650,400,P,R,FALSE,737.573000004515,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,49,exp,5,1,close,1000,300,50,B,B,TRUE,830.743999998551,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,50,exp,5,2,close,600,650,400,R,P,FALSE,1481.91300000146,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,51,exp,5,2,close,1400,300,50,B,B,TRUE,536.482999998494,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,52,exp,5,2,close,200,300,50,R,R,TRUE,558.290999998455,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,53,exp,5,4,close,200,300,50,P,P,TRUE,547.567000000039,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,54,exp,5,1,close,1000,300,50,R,R,TRUE,422.800000001444,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,55,exp,5,1,close,600,300,50,B,B,TRUE,465.059000003035,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,56,exp,5,4,close,1000,650,400,R,R,TRUE,1194.54100000451,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,57,exp,5,2,close,1000,650,400,B,R,FALSE,646.834999999963,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,58,exp,5,3,close,1800,650,400,B,R,FALSE,600.435999998474,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,59,exp,5,3,close,600,650,400,R,B,FALSE,908.782999998541,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,60,exp,5,1,close,200,300,50,P,P,TRUE,451.419000004418,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,61,exp,5,4,close,1800,300,50,P,P,TRUE,495.569000002928,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,62,exp,5,4,close,1400,650,400,P,P,TRUE,344.01400000148,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,63,exp,5,1,close,1400,300,50,B,B,TRUE,485.096000001533,5f0e13040fa43b1294cad639,1920,1040,1
SaccadeExp7_font16,17711,Central,64,exp,5,3,close,1400,300,50,B,B,TRUE,1195.3629999999,5f0e13040fa43b1294cad639,1920,1040,1
