ID,Block,trial,cueLoc,stimLoc,locDist,FixDur,CTI,stim,response,correct,RTms,prolific_id
17321,Central,58,5,1,NA,1000,200,P,B,FALSE,289.844999999972,611e283064ad72ef8c6f48cd
17321,Central,59,5,2,NA,1800,400,P,B,FALSE,436.199999976205,611e283064ad72ef8c6f48cd
17321,Central,60,5,3,NA,1800,400,R,B,FALSE,366.388999999966,611e283064ad72ef8c6f48cd
17321,Central,61,5,1,NA,600,50,B,B,TRUE,531.284999952419,611e283064ad72ef8c6f48cd
17321,Central,62,5,2,NA,1400,50,R,B,FALSE,265.297999904724,611e283064ad72ef8c6f48cd
17321,Central,63,5,4,NA,600,50,P,P,TRUE,328.027999999933,611e283064ad72ef8c6f48cd
17321,Central,64,5,2,NA,1800,50,P,B,FALSE,206.260999904713,611e283064ad72ef8c6f48cd
17321,Central,65,5,2,NA,600,400,R,B,FALSE,408.750999976182,611e283064ad72ef8c6f48cd
17321,Central,66,5,3,NA,200,50,P,B,FALSE,448.148999976227,611e283064ad72ef8c6f48cd
17321,Central,67,5,3,NA,600,50,B,B,TRUE,424.281999952393,611e283064ad72ef8c6f48cd
17321,Central,68,5,2,NA,1800,200,P,B,FALSE,288.024999952409,611e283064ad72ef8c6f48cd
17321,Central,69,5,4,NA,600,400,R,B,FALSE,451.479999976233,611e283064ad72ef8c6f48cd
17321,Central,70,5,4,NA,1400,200,P,B,FALSE,233.593999976059,611e283064ad72ef8c6f48cd
17321,Central,71,5,3,NA,200,200,R,B,FALSE,586.335999904666,611e283064ad72ef8c6f48cd
17321,Central,72,5,2,NA,600,400,P,B,FALSE,195.527999999933,611e283064ad72ef8c6f48cd
17321,Central,73,5,4,NA,1000,50,B,B,TRUE,152.09899997618,611e283064ad72ef8c6f48cd
17321,Central,74,5,2,NA,1000,50,P,R,FALSE,208.564999928465,611e283064ad72ef8c6f48cd
17321,Central,75,5,1,NA,1400,50,B,B,TRUE,179.387999976054,611e283064ad72ef8c6f48cd
17321,Central,76,5,4,NA,200,400,P,B,FALSE,807.676999999909,611e283064ad72ef8c6f48cd
17321,Central,77,5,4,NA,1800,200,R,B,FALSE,292.861999928486,611e283064ad72ef8c6f48cd
17321,Central,78,5,3,NA,200,200,P,B,FALSE,335.488999976078,611e283064ad72ef8c6f48cd
17321,Central,79,5,3,NA,1000,50,B,B,TRUE,279.748999952339,611e283064ad72ef8c6f48cd
17321,Central,80,5,3,NA,200,50,B,B,TRUE,306.294999952428,611e283064ad72ef8c6f48cd
17321,Central,81,5,1,NA,1800,50,P,B,FALSE,653.352999976138,611e283064ad72ef8c6f48cd
17321,Central,82,5,4,NA,1800,50,P,R,FALSE,341.875999928452,611e283064ad72ef8c6f48cd
17321,Central,83,5,1,NA,200,200,R,P,FALSE,656.918999999994,611e283064ad72ef8c6f48cd
17321,Central,84,5,4,NA,600,50,B,B,TRUE,502.306999904569,611e283064ad72ef8c6f48cd
17321,Central,85,5,2,NA,1000,50,B,B,TRUE,514.347000000067,611e283064ad72ef8c6f48cd
17321,Central,86,5,1,NA,1000,400,B,P,FALSE,266.574999904726,611e283064ad72ef8c6f48cd
17321,Central,87,5,2,NA,1800,50,R,B,FALSE,441.951999952318,611e283064ad72ef8c6f48cd
17321,Central,88,5,3,NA,1400,50,B,P,FALSE,268.845999976154,611e283064ad72ef8c6f48cd
17321,Central,89,5,1,NA,1800,400,P,B,FALSE,336.978999928571,611e283064ad72ef8c6f48cd
17321,Central,90,5,3,NA,200,200,B,R,FALSE,683.287999928463,611e283064ad72ef8c6f48cd
17321,Central,91,5,3,NA,600,400,R,B,FALSE,368.080999904545,611e283064ad72ef8c6f48cd
17321,Central,92,5,4,NA,1000,50,R,B,FALSE,177.884999904549,611e283064ad72ef8c6f48cd
17321,Central,93,5,4,NA,200,400,B,B,TRUE,203.142999952426,611e283064ad72ef8c6f48cd
17321,Central,94,5,2,NA,1000,200,R,R,TRUE,371.311999952421,611e283064ad72ef8c6f48cd
17321,Central,95,5,4,NA,1000,400,P,B,FALSE,200.537999999942,611e283064ad72ef8c6f48cd
17321,Central,96,5,3,NA,1000,200,B,B,TRUE,279.456999999937,611e283064ad72ef8c6f48cd
17321,Central,97,5,1,NA,200,50,P,B,FALSE,444.715999928536,611e283064ad72ef8c6f48cd
17321,Central,98,5,2,NA,600,400,B,R,FALSE,508.026999928523,611e283064ad72ef8c6f48cd
17321,Central,99,5,2,NA,600,200,P,R,FALSE,284.742999952286,611e283064ad72ef8c6f48cd
17321,Central,100,5,3,NA,1000,200,P,B,FALSE,303.728999976069,611e283064ad72ef8c6f48cd
17321,Central,101,5,2,NA,600,200,R,B,FALSE,708.398999952246,611e283064ad72ef8c6f48cd
17321,Central,102,5,1,NA,1000,200,R,R,TRUE,342.095999999903,611e283064ad72ef8c6f48cd
17321,Central,103,5,3,NA,600,200,B,R,FALSE,214.297999952221,611e283064ad72ef8c6f48cd
17321,Central,104,5,3,NA,1000,400,B,B,TRUE,373.153999952367,611e283064ad72ef8c6f48cd
17321,Central,105,5,2,NA,1400,200,P,R,FALSE,314.747999999905,611e283064ad72ef8c6f48cd
17321,Central,106,5,2,NA,200,50,R,B,FALSE,618.496999952244,611e283064ad72ef8c6f48cd
17321,Central,107,5,2,NA,1400,200,B,B,TRUE,155.826999904588,611e283064ad72ef8c6f48cd
17321,Central,108,5,4,NA,1800,50,R,R,TRUE,169.425999928499,611e283064ad72ef8c6f48cd
17321,Central,109,5,4,NA,1800,400,P,B,FALSE,458.307999904733,611e283064ad72ef8c6f48cd
17321,Central,110,5,4,NA,600,400,P,B,FALSE,373.510999928461,611e283064ad72ef8c6f48cd
17321,Central,111,5,3,NA,1800,200,R,B,FALSE,145.32299997611,611e283064ad72ef8c6f48cd
17321,Central,112,5,3,NA,1800,50,P,B,FALSE,242.527000000002,611e283064ad72ef8c6f48cd
17321,Central,113,5,2,NA,1800,400,R,R,TRUE,137.209999976214,611e283064ad72ef8c6f48cd
17321,Central,114,5,4,NA,200,50,P,B,FALSE,617.242999976268,611e283064ad72ef8c6f48cd
17321,Central,115,5,3,NA,1000,50,R,B,FALSE,178.017999928445,611e283064ad72ef8c6f48cd
17321,Central,116,5,2,NA,1800,400,B,B,TRUE,102.038999952376,611e283064ad72ef8c6f48cd
17321,Central,117,5,3,NA,1400,400,P,R,FALSE,382.56299992837,611e283064ad72ef8c6f48cd
17321,Central,118,5,2,NA,1800,200,R,B,FALSE,124.540999999968,611e283064ad72ef8c6f48cd
17321,Central,119,5,3,NA,1800,200,B,R,FALSE,255.894000000088,611e283064ad72ef8c6f48cd
17321,Central,120,5,2,NA,1400,50,B,P,FALSE,333.657999904593,611e283064ad72ef8c6f48cd
17321,Central,121,5,1,NA,1800,50,R,B,FALSE,69.4139999046456,611e283064ad72ef8c6f48cd
17321,Central,122,5,4,NA,600,50,R,P,FALSE,809.857999952277,611e283064ad72ef8c6f48cd
17321,Central,123,5,3,NA,600,200,R,B,FALSE,242.679000000004,611e283064ad72ef8c6f48cd
17321,Central,124,5,1,NA,600,400,P,P,TRUE,264.435999952257,611e283064ad72ef8c6f48cd
17321,Central,125,5,2,NA,1000,50,R,B,FALSE,352.530000000028,611e283064ad72ef8c6f48cd
17321,Central,126,5,4,NA,600,400,B,B,TRUE,309.770999952219,611e283064ad72ef8c6f48cd
17321,Central,127,5,3,NA,600,50,R,P,FALSE,236.65099990461,611e283064ad72ef8c6f48cd
17321,Central,128,5,2,NA,1000,400,P,B,FALSE,86.5099999045487,611e283064ad72ef8c6f48cd
17321,Central,129,5,3,NA,1400,400,R,B,FALSE,301.984999952372,611e283064ad72ef8c6f48cd
17321,Central,130,5,1,NA,1400,200,B,B,TRUE,182.058999928413,611e283064ad72ef8c6f48cd
17321,Central,131,5,4,NA,200,200,P,R,FALSE,352.460999976145,611e283064ad72ef8c6f48cd
17321,Central,132,5,1,NA,1400,50,P,B,FALSE,413.92699992843,611e283064ad72ef8c6f48cd
17321,Central,133,5,3,NA,600,400,B,B,TRUE,225.833999952301,611e283064ad72ef8c6f48cd
17321,Central,134,5,1,NA,1400,200,R,B,FALSE,179.630999952322,611e283064ad72ef8c6f48cd
17321,Central,135,5,4,NA,1400,400,B,P,FALSE,142.788999976125,611e283064ad72ef8c6f48cd
17321,Central,136,5,1,NA,1000,400,P,B,FALSE,270.756999999983,611e283064ad72ef8c6f48cd
17321,Central,137,5,1,NA,600,400,B,P,FALSE,245.300999928499,611e283064ad72ef8c6f48cd
17321,Central,138,5,3,NA,1400,200,B,P,FALSE,143.554000000004,611e283064ad72ef8c6f48cd
17321,Central,139,5,4,NA,1000,400,R,P,FALSE,277.663999952376,611e283064ad72ef8c6f48cd
17321,Central,140,5,2,NA,200,400,R,P,FALSE,427.768999976106,611e283064ad72ef8c6f48cd
17321,Central,141,5,3,NA,1400,50,R,P,FALSE,359.904999928549,611e283064ad72ef8c6f48cd
17321,Central,142,5,1,NA,1400,400,R,P,FALSE,273.461999928579,611e283064ad72ef8c6f48cd
17321,Central,143,5,1,NA,600,50,R,P,FALSE,529.705999976257,611e283064ad72ef8c6f48cd
17321,Central,144,5,4,NA,200,50,R,P,FALSE,675.298999904655,611e283064ad72ef8c6f48cd
17321,Central,145,5,2,NA,200,400,B,P,FALSE,345.917999904603,611e283064ad72ef8c6f48cd
17321,Central,146,5,2,NA,200,200,B,P,FALSE,280.068999976153,611e283064ad72ef8c6f48cd
17321,Central,147,5,2,NA,1400,50,P,P,TRUE,367.229999904521,611e283064ad72ef8c6f48cd
17321,Central,148,5,1,NA,1000,200,B,P,FALSE,159.113999976078,611e283064ad72ef8c6f48cd
17321,Central,149,5,3,NA,1000,400,R,P,FALSE,342.63499992853,611e283064ad72ef8c6f48cd
17321,Central,150,5,4,NA,1400,50,B,B,TRUE,228.472999976249,611e283064ad72ef8c6f48cd
17321,Central,151,5,4,NA,1400,200,B,B,TRUE,147.23399992846,611e283064ad72ef8c6f48cd
17321,Central,152,5,4,NA,1400,50,R,B,FALSE,973.341999904718,611e283064ad72ef8c6f48cd
17321,Central,153,5,3,NA,1800,400,B,B,TRUE,227.148000000045,611e283064ad72ef8c6f48cd
17321,Central,154,5,2,NA,200,200,P,B,FALSE,493.564999952214,611e283064ad72ef8c6f48cd
17321,Central,155,5,3,NA,200,400,B,B,TRUE,393.321999976179,611e283064ad72ef8c6f48cd
17321,Central,156,5,3,NA,600,200,P,B,FALSE,458.826999976067,611e283064ad72ef8c6f48cd
17321,Central,157,5,3,NA,1000,200,R,B,FALSE,202.084999928484,611e283064ad72ef8c6f48cd
17321,Central,158,5,3,NA,600,50,P,B,FALSE,214.331999928458,611e283064ad72ef8c6f48cd
17321,Central,159,5,3,NA,1800,50,B,B,TRUE,161.519000000088,611e283064ad72ef8c6f48cd
17321,Central,160,5,1,NA,1000,400,R,R,TRUE,519.939999952214,611e283064ad72ef8c6f48cd
17321,Central,161,5,2,NA,1800,200,B,R,FALSE,132.161999904551,611e283064ad72ef8c6f48cd
17321,Central,162,5,1,NA,600,50,P,R,FALSE,242.857999952277,611e283064ad72ef8c6f48cd
17321,Central,163,5,4,NA,1400,400,P,R,FALSE,148.839999904623,611e283064ad72ef8c6f48cd
17321,Central,164,5,2,NA,1000,200,B,B,TRUE,436.532999904593,611e283064ad72ef8c6f48cd
17321,Central,165,5,1,NA,200,400,B,P,FALSE,235.113999928581,611e283064ad72ef8c6f48cd
17321,Central,166,5,2,NA,1400,400,R,P,FALSE,388.89499992854,611e283064ad72ef8c6f48cd
17321,Central,167,5,4,NA,1800,200,P,P,TRUE,164.493999928469,611e283064ad72ef8c6f48cd
17321,Central,168,5,4,NA,1800,400,R,P,FALSE,98.617999976268,611e283064ad72ef8c6f48cd
17321,Central,169,5,1,NA,200,400,P,P,TRUE,471.721999952337,611e283064ad72ef8c6f48cd
17321,Central,170,5,1,NA,1400,400,P,P,TRUE,165.388999928487,611e283064ad72ef8c6f48cd
17321,Central,171,5,2,NA,200,200,R,B,FALSE,233.474999952363,611e283064ad72ef8c6f48cd
17321,Central,172,5,4,NA,200,50,B,B,TRUE,211.250999904703,611e283064ad72ef8c6f48cd
17321,Central,173,5,4,NA,1800,200,B,B,TRUE,253.815999904647,611e283064ad72ef8c6f48cd
17321,Central,174,5,2,NA,1000,400,R,B,FALSE,403.885000000009,611e283064ad72ef8c6f48cd
17321,Central,175,5,3,NA,1800,400,P,R,FALSE,365.397999976063,611e283064ad72ef8c6f48cd
17321,Central,176,5,4,NA,1400,400,R,P,FALSE,435.134999952279,611e283064ad72ef8c6f48cd
17321,Central,177,5,1,NA,1400,400,B,P,FALSE,297.564999952214,611e283064ad72ef8c6f48cd
17321,Central,178,5,4,NA,200,200,B,P,FALSE,673.341000000015,611e283064ad72ef8c6f48cd
17321,Central,179,5,1,NA,1400,200,P,R,FALSE,210.018999952357,611e283064ad72ef8c6f48cd
17321,Central,180,5,1,NA,200,200,P,B,FALSE,221.4949999284,611e283064ad72ef8c6f48cd
17318,Colour,0,5,3,NA,1800,400,P,R,FALSE,6539.8180000023,6109d7e2b359885223296d05
17318,Colour,0,5,3,NA,600,400,R,R,TRUE,3689.6689999993,6109d7e2b359885223296d05
17318,Colour,0,5,3,NA,1800,50,P,R,FALSE,4379.74299999932,6109d7e2b359885223296d05
17318,Colour,0,5,3,NA,200,400,P,P,TRUE,2590.9430000016,6109d7e2b359885223296d05
17318,Colour,0,5,4,NA,1800,200,R,B,FALSE,7271.78300000075,6109d7e2b359885223296d05
17318,Colour,0,5,4,NA,1000,400,P,R,FALSE,1625.76900000218,6109d7e2b359885223296d05
17318,Colour,0,5,1,NA,1800,400,P,B,FALSE,2950.6520000014,6109d7e2b359885223296d05
17318,Colour,0,5,2,NA,200,50,R,R,TRUE,2096.63800000143,6109d7e2b359885223296d05
17318,Colour,0,5,3,NA,200,50,P,P,TRUE,2311.73800000083,6109d7e2b359885223296d05
17318,Colour,0,5,3,NA,1400,200,R,B,FALSE,1869.02600000007,6109d7e2b359885223296d05
17318,Colour,1,5,1,NA,1800,50,P,R,FALSE,1834.70700000157,6109d7e2b359885223296d05
17318,Colour,2,5,4,NA,200,50,R,B,FALSE,1832.38100000075,6109d7e2b359885223296d05
17318,Colour,3,5,3,NA,600,400,P,P,TRUE,842.918999999994,6109d7e2b359885223296d05
17318,Colour,4,5,1,NA,1000,200,R,R,TRUE,974.039000001503,6109d7e2b359885223296d05
17318,Colour,5,5,1,NA,600,400,B,P,FALSE,706.475000002189,6109d7e2b359885223296d05
17318,Colour,6,5,4,NA,1000,400,B,R,FALSE,1361.51700000069,6109d7e2b359885223296d05
17318,Colour,7,5,1,NA,1800,200,R,R,TRUE,696.757000000682,6109d7e2b359885223296d05
17318,Colour,8,5,2,NA,1000,400,B,P,FALSE,482.435000000056,6109d7e2b359885223296d05
17318,Colour,9,5,4,NA,600,400,B,B,TRUE,438.685000000754,6109d7e2b359885223296d05
17318,Colour,10,5,1,NA,1400,50,B,B,TRUE,588.110999999335,6109d7e2b359885223296d05
17318,Colour,11,5,2,NA,1800,50,R,B,FALSE,1420.79900000221,6109d7e2b359885223296d05
17318,Colour,12,5,1,NA,1000,200,B,B,TRUE,1815.66300000157,6109d7e2b359885223296d05
17318,Colour,13,5,4,NA,1000,200,R,R,TRUE,913.557999999961,6109d7e2b359885223296d05
17318,Colour,14,5,1,NA,1400,400,R,P,FALSE,829.891999999993,6109d7e2b359885223296d05
17318,Colour,15,5,4,NA,1000,50,B,P,FALSE,1051.89199999929,6109d7e2b359885223296d05
17318,Colour,16,5,3,NA,1000,400,B,R,FALSE,855.591000001412,6109d7e2b359885223296d05
17318,Colour,17,5,4,NA,1000,200,P,R,FALSE,658.031000002287,6109d7e2b359885223296d05
17318,Colour,18,5,4,NA,600,50,P,B,FALSE,1793.15100000077,6109d7e2b359885223296d05
17318,Colour,19,5,4,NA,200,200,P,B,FALSE,2996.19899999932,6109d7e2b359885223296d05
17318,Colour,20,5,3,NA,1400,400,B,P,FALSE,618.515000001527,6109d7e2b359885223296d05
17318,Colour,21,5,1,NA,1800,200,B,R,FALSE,1490.86699999915,6109d7e2b359885223296d05
17318,Colour,22,5,4,NA,1800,400,R,P,FALSE,711.27300000214,6109d7e2b359885223296d05
17318,Colour,23,5,1,NA,1800,50,R,B,FALSE,1845.14200000232,6109d7e2b359885223296d05
17318,Colour,24,5,2,NA,1800,200,B,P,FALSE,2890.45399999991,6109d7e2b359885223296d05
17318,Colour,25,5,4,NA,200,200,B,R,FALSE,18848.6690000007,6109d7e2b359885223296d05
17318,Colour,26,5,1,NA,1000,400,R,P,FALSE,6085.37300000223,6109d7e2b359885223296d05
17318,Colour,27,5,2,NA,200,200,B,R,FALSE,1366.40800000215,6109d7e2b359885223296d05
17318,Colour,28,5,3,NA,1800,200,P,B,FALSE,1035.96800000151,6109d7e2b359885223296d05
17318,Colour,29,5,1,NA,1000,50,P,P,TRUE,1212.94200000144,6109d7e2b359885223296d05
17318,Colour,30,5,3,NA,1000,400,P,P,TRUE,1210.69400000083,6109d7e2b359885223296d05
17318,Colour,31,5,4,NA,1000,400,P,B,FALSE,1180.6220000023,6109d7e2b359885223296d05
17318,Colour,32,5,2,NA,200,50,R,R,TRUE,1335.93600000138,6109d7e2b359885223296d05
17318,Colour,33,5,3,NA,1400,50,B,B,TRUE,902.92700000084,6109d7e2b359885223296d05
17318,Colour,34,5,1,NA,1800,200,P,R,FALSE,891.935000000754,6109d7e2b359885223296d05
17318,Colour,35,5,2,NA,600,400,R,P,FALSE,777.114000001457,6109d7e2b359885223296d05
17318,Colour,36,5,3,NA,1400,400,P,B,FALSE,1173.41200000234,6109d7e2b359885223296d05
17318,Colour,37,5,3,NA,600,400,B,P,FALSE,492.724000002258,6109d7e2b359885223296d05
17318,Colour,38,5,3,NA,600,200,B,P,FALSE,1241.77200000151,6109d7e2b359885223296d05
17318,Colour,39,5,3,NA,1400,200,B,P,FALSE,1560.44400000153,6109d7e2b359885223296d05
17318,Colour,40,5,4,NA,600,50,B,R,FALSE,841.489999999991,6109d7e2b359885223296d05
17318,Colour,41,5,1,NA,200,200,P,R,FALSE,1024.20000000158,6109d7e2b359885223296d05
17318,Colour,42,5,1,NA,1400,400,P,P,TRUE,1049.87000000151,6109d7e2b359885223296d05
17318,Colour,43,5,3,NA,200,400,B,P,FALSE,740.162000001408,6109d7e2b359885223296d05
17318,Colour,44,5,3,NA,1800,400,R,R,TRUE,1521.03400000231,6109d7e2b359885223296d05
17318,Colour,45,5,4,NA,600,200,P,R,FALSE,1170.75200000079,6109d7e2b359885223296d05
17318,Colour,46,5,2,NA,600,50,R,B,FALSE,1093.68200000143,6109d7e2b359885223296d05
17318,Colour,47,5,1,NA,1800,400,P,P,TRUE,1184.50499999989,6109d7e2b359885223296d05
17318,Colour,48,5,3,NA,1800,400,B,B,TRUE,1023.3310000007,6109d7e2b359885223296d05
17318,Colour,49,5,4,NA,600,50,R,B,FALSE,1621.08900000155,6109d7e2b359885223296d05
17318,Colour,50,5,2,NA,1400,50,P,R,FALSE,1129.08400000003,6109d7e2b359885223296d05
17318,Colour,51,5,4,NA,600,400,R,R,TRUE,1228.19400000083,6109d7e2b359885223296d05
17318,Colour,52,5,1,NA,600,50,R,P,FALSE,1410.16700000153,6109d7e2b359885223296d05
17318,Colour,53,5,4,NA,1800,400,P,R,FALSE,1173.53500000155,6109d7e2b359885223296d05
17318,Colour,54,5,3,NA,200,200,R,R,TRUE,472.655000001425,6109d7e2b359885223296d05
17318,Colour,55,5,2,NA,200,400,R,R,TRUE,525.781000002287,6109d7e2b359885223296d05
17318,Colour,56,5,1,NA,1400,200,B,B,TRUE,924.591000002343,6109d7e2b359885223296d05
17318,Colour,57,5,1,NA,600,200,B,P,FALSE,1283.05100000231,6109d7e2b359885223296d05
17318,Colour,58,5,4,NA,1400,400,P,B,FALSE,671.490000001388,6109d7e2b359885223296d05
17318,Colour,59,5,1,NA,1000,50,R,R,TRUE,1056.61800000141,6109d7e2b359885223296d05
17318,Colour,60,5,3,NA,600,400,R,R,TRUE,383.624000000767,6109d7e2b359885223296d05
17318,Colour,61,5,3,NA,1400,400,R,R,TRUE,232.163000001572,6109d7e2b359885223296d05
17318,Colour,62,5,1,NA,1400,400,B,R,FALSE,835.835000000661,6109d7e2b359885223296d05
17318,Colour,63,5,4,NA,1400,200,B,P,FALSE,669.157000000821,6109d7e2b359885223296d05
17318,Colour,64,5,3,NA,200,50,P,R,FALSE,1126.75400000159,6109d7e2b359885223296d05
17318,Colour,65,5,1,NA,1800,400,R,P,FALSE,107.711999999359,6109d7e2b359885223296d05
17318,Colour,66,5,2,NA,1800,50,B,B,TRUE,379.382000002312,6109d7e2b359885223296d05
17318,Colour,67,5,3,NA,200,400,P,R,FALSE,953.513000001432,6109d7e2b359885223296d05
17318,Colour,68,5,4,NA,1400,400,B,B,TRUE,739.749000000069,6109d7e2b359885223296d05
17318,Colour,69,5,3,NA,600,50,P,R,FALSE,359.263000002131,6109d7e2b359885223296d05
17318,Colour,70,5,3,NA,1400,200,P,B,FALSE,605.063000002177,6109d7e2b359885223296d05
17318,Colour,71,5,3,NA,200,50,B,P,FALSE,1258.02100000158,6109d7e2b359885223296d05
17318,Colour,72,5,1,NA,1800,400,B,R,FALSE,1.01700000232086,6109d7e2b359885223296d05
17318,Colour,73,5,3,NA,1400,200,R,R,TRUE,255.769000000786,6109d7e2b359885223296d05
17318,Colour,74,5,2,NA,600,200,P,R,FALSE,267.736999999965,6109d7e2b359885223296d05
17318,Colour,75,5,2,NA,1000,50,B,P,FALSE,913.747000002302,6109d7e2b359885223296d05
17318,Colour,76,5,4,NA,1800,50,B,B,TRUE,536.35000000149,6109d7e2b359885223296d05
17318,Colour,77,5,4,NA,1800,200,B,B,TRUE,322.242000000086,6109d7e2b359885223296d05
17318,Colour,78,5,2,NA,1400,50,B,R,FALSE,543.838000000687,6109d7e2b359885223296d05
17318,Colour,79,5,3,NA,1800,200,B,R,FALSE,510.654000000097,6109d7e2b359885223296d05
17318,Colour,80,5,1,NA,200,400,R,P,FALSE,49.2899999993388,6109d7e2b359885223296d05
17318,Colour,81,5,2,NA,1400,200,R,R,TRUE,769.014000000665,6109d7e2b359885223296d05
17318,Colour,82,5,2,NA,600,50,B,R,FALSE,716.728000002215,6109d7e2b359885223296d05
17318,Colour,83,5,1,NA,600,50,B,B,TRUE,750.898000000045,6109d7e2b359885223296d05
17318,Colour,84,5,2,NA,1800,200,P,B,FALSE,264.166000001598,6109d7e2b359885223296d05
17318,Colour,85,5,3,NA,1000,50,R,R,TRUE,381.375999999233,6109d7e2b359885223296d05
17318,Colour,86,5,4,NA,1400,400,R,P,FALSE,575.916999999899,6109d7e2b359885223296d05
17318,Colour,87,5,1,NA,1000,50,B,P,FALSE,768.77300000214,6109d7e2b359885223296d05
17318,Colour,88,5,4,NA,1000,200,B,P,FALSE,727.909000002313,6109d7e2b359885223296d05
17318,Colour,89,5,4,NA,1400,50,R,P,FALSE,10973.5560000022,6109d7e2b359885223296d05
17318,Colour,90,5,4,NA,1400,50,P,P,TRUE,3991.02300000074,6109d7e2b359885223296d05
17318,Colour,91,5,2,NA,1000,200,B,R,FALSE,1843.15700000152,6109d7e2b359885223296d05
17318,Colour,92,5,3,NA,200,200,P,P,TRUE,1237.27100000228,6109d7e2b359885223296d05
17318,Colour,93,5,2,NA,1000,200,P,P,TRUE,2009.73099999991,6109d7e2b359885223296d05
17318,Colour,94,5,3,NA,600,50,R,B,FALSE,7915.59499999927,6109d7e2b359885223296d05
17318,Colour,95,5,1,NA,1000,200,P,R,FALSE,812.273000001442,6109d7e2b359885223296d05
17318,Colour,96,5,1,NA,1000,400,P,R,FALSE,334.553000002168,6109d7e2b359885223296d05
17318,Colour,97,5,4,NA,600,400,P,R,FALSE,1571.36500000139,6109d7e2b359885223296d05
17318,Colour,98,5,3,NA,1400,50,R,P,FALSE,609.339999999152,6109d7e2b359885223296d05
17318,Colour,99,5,1,NA,600,200,P,P,TRUE,1417.75600000005,6109d7e2b359885223296d05
17318,Colour,100,5,2,NA,1400,400,P,B,FALSE,1303.82499999925,6109d7e2b359885223296d05
17318,Colour,101,5,1,NA,200,200,B,P,FALSE,1070.05100000068,6109d7e2b359885223296d05
17318,Colour,102,5,1,NA,200,400,P,R,FALSE,56.9770000015851,6109d7e2b359885223296d05
17318,Colour,103,5,4,NA,1800,200,P,R,FALSE,1779.41700000223,6109d7e2b359885223296d05
17318,Colour,104,5,2,NA,200,400,P,P,TRUE,1442.19800000079,6109d7e2b359885223296d05
17318,Colour,105,5,3,NA,1800,400,P,B,FALSE,945.668000002159,6109d7e2b359885223296d05
17318,Colour,106,5,4,NA,200,400,R,P,FALSE,1909.55799999996,6109d7e2b359885223296d05
17318,Colour,107,5,4,NA,1800,200,R,R,TRUE,468.249000001466,6109d7e2b359885223296d05
17318,Colour,108,5,2,NA,1000,50,R,B,FALSE,1125.80099999928,6109d7e2b359885223296d05
17318,Colour,109,5,2,NA,600,50,P,B,FALSE,1182.59899999993,6109d7e2b359885223296d05
17318,Colour,110,5,3,NA,1800,50,R,R,TRUE,609.14499999932,6109d7e2b359885223296d05
17318,Colour,111,5,2,NA,600,200,R,P,FALSE,2489.35900000064,6109d7e2b359885223296d05
17318,Colour,112,5,3,NA,1000,50,P,R,FALSE,494.756000000751,6109d7e2b359885223296d05
17318,Colour,113,5,2,NA,1000,200,R,R,TRUE,276.182000001427,6109d7e2b359885223296d05
17318,Colour,114,5,3,NA,600,200,R,P,FALSE,2226.45000000158,6109d7e2b359885223296d05
17318,Colour,115,5,1,NA,600,400,R,P,FALSE,165.388000002131,6109d7e2b359885223296d05
17318,Colour,116,5,1,NA,1400,50,R,B,FALSE,400.777999999933,6109d7e2b359885223296d05
17318,Colour,117,5,1,NA,200,50,B,P,FALSE,1369.02799999993,6109d7e2b359885223296d05
17318,Colour,118,5,1,NA,1400,50,P,R,FALSE,330.217999999179,6109d7e2b359885223296d05
17318,Colour,119,5,3,NA,1000,200,R,P,FALSE,395.238000001526,6109d7e2b359885223296d05
17318,Colour,120,5,2,NA,200,200,P,P,TRUE,780.028000000631,6109d7e2b359885223296d05
17318,Colour,121,5,2,NA,200,50,P,P,TRUE,757.560000002151,6109d7e2b359885223296d05
17318,Colour,122,5,4,NA,1400,200,R,B,FALSE,1256.77000000142,6109d7e2b359885223296d05
17318,Colour,123,5,2,NA,1800,50,P,P,TRUE,916.920000002254,6109d7e2b359885223296d05
17318,Colour,124,5,4,NA,1000,50,R,B,FALSE,798.056000002194,6109d7e2b359885223296d05
17318,Colour,125,5,4,NA,600,200,R,B,FALSE,372.36400000006,6109d7e2b359885223296d05
17318,Colour,126,5,1,NA,1400,200,R,B,FALSE,1859.03399999929,6109d7e2b359885223296d05
17318,Colour,127,5,1,NA,200,50,P,R,FALSE,518.944000000833,6109d7e2b359885223296d05
17318,Colour,128,5,1,NA,200,200,R,R,TRUE,286.507999999914,6109d7e2b359885223296d05
17318,Colour,129,5,3,NA,1000,200,B,B,TRUE,1961.22600000142,6109d7e2b359885223296d05
17318,Colour,130,5,3,NA,1000,50,B,R,FALSE,1604.50399999926,6109d7e2b359885223296d05
17318,Colour,131,5,1,NA,600,200,R,R,TRUE,385.027999999933,6109d7e2b359885223296d05
17318,Colour,132,5,2,NA,600,400,B,P,FALSE,1408.47600000002,6109d7e2b359885223296d05
17318,Colour,133,5,1,NA,600,50,P,R,FALSE,1154.48199999915,6109d7e2b359885223296d05
17318,Colour,134,5,2,NA,600,200,B,R,FALSE,265.269000000786,6109d7e2b359885223296d05
17318,Colour,135,5,1,NA,200,400,B,R,FALSE,365.895000000019,6109d7e2b359885223296d05
17318,Colour,136,5,2,NA,1400,200,P,P,TRUE,371.799000001512,6109d7e2b359885223296d05
